Date,Close/Last,Volume,Open,High,Low
04/15/2019,31.26,20808960,31.235,31.3575,30.63
04/12/2019,31.235,23770640,31.25,31.3,30.865
04/11/2019,30.855,27831940,31.205,31.215,30.68
04/10/2019,31.09,24679780,30.73,31.11,30.6125
04/09/2019,30.595,25983120,30.62,30.915,30.4
04/08/2019,30.935,25804800,30.54,30.995,30.1806
04/05/2019,30.695,26113260,30.53,30.75,30.39
04/04/2019,30.24,35825560,30.29,30.6395,29.715
04/03/2019,30.285,37833820,30.27,30.845,30.005
04/02/2019,29.77,26598900,29.545,29.859,29.315
04/01/2019,29.445,30489940,29.15,29.55,28.85
03/29/2019,28.33,31662860,28.315,28.4096,27.84
03/28/2019,27.705,31931340,27.735,28.015,27.215
03/27/2019,27.53,44126940,28.195,28.39,26.925
03/26/2019,28.08,43876100,28.345,28.8417,27.655
03/25/2019,27.7,52492240,27.53,27.985,27.09
03/22/2019,27.875,66801200,29.435,29.675,27.7701
03/21/2019,29.825,37845420,28.24,29.949,28.225
03/20/2019,28.505,45797080,28.175,29.025,27.795
03/19/2019,28.19,41019240,28.27,28.64,27.845
03/18/2019,27.91,37117760,27.685,28.17,27.52
03/15/2019,27.66,34670740,27.305,27.97,27.23
03/14/2019,26.99,23802700,27.16,27.26,26.95
03/13/2019,27.11,36161720,26.935,27.545,26.83
03/12/2019,26.535,37838520,26.315,26.735,26.124
03/11/2019,26.11,31825700,24.865,26.155,24.865
03/08/2019,24.575,43547180,23.87,24.61,23.78
03/07/2019,24.715,42226740,25.44,25.47,24.415
03/06/2019,25.65,30715300,26.165,26.19,25.53
03/05/2019,26.1,24691960,26.09,26.34,25.71
03/04/2019,26.035,53200840,26.485,26.665,25.175
03/01/2019,26.03,35009080,26.06,26.145,25.51
02/28/2019,25.52,22934720,25.455,25.7875,25.3016
02/27/2019,25.68,28884800,25.415,25.79,24.895
02/26/2019,25.76,26233320,25.48,26,25.36
02/25/2019,25.68,30880260,26.005,26.1899,25.63
02/22/2019,25.4,29855660,25.03,25.46,24.985
02/21/2019,24.86,32052580,24.935,25.1428,24.465
02/20/2019,25.145,42713920,25.225,25.515,24.7467
02/19/2019,25.165,25786460,24.78,25.395,24.78
02/15/2019,25.015,35543220,25.255,25.26,24.68
02/14/2019,24.72,38211680,24.35,24.975,24.1105
02/13/2019,24.63,31730780,24.93,25.1408,24.56
02/12/2019,24.58,31706900,24.065,24.695,23.9469
02/11/2019,23.56,30022420,23.885,24.0558,23.38
02/08/2019,23.615,36136460,22.855,23.625,22.8
02/07/2019,23.495,52297060,23.835,24.015,22.945
02/06/2019,24.495,36288180,24.74,24.865,24.1608
02/05/2019,24.69,32126440,24.185,24.8,24.1522
02/04/2019,24.055,27595320,23.235,24.08,23.17
02/01/2019,23.205,35354960,23.17,23.71,23.03
01/31/2019,23.505,39859980,22.91,23.86,22.84
01/30/2019,22.515,43588680,21.65,22.76,21.445
01/29/2019,20.945,30279560,21.595,21.605,20.715
01/28/2019,21.555,34951800,21.505,21.555,21.005
01/25/2019,22.38,34843520,22.13,22.585,21.91
01/24/2019,21.61,31886500,21.41,21.71,21.17
01/23/2019,21.235,41384520,21.475,21.75,20.5081
01/22/2019,21.215,45271100,22.005,22.04,20.66
01/18/2019,22.455,41622500,22.36,22.805,21.925
01/17/2019,21.855,35305920,21.15,22.135,21.03
01/16/2019,21.355,33859560,21.485,21.93,21.34
01/15/2019,21.325,36146080,20.47,21.46,20.43
01/14/2019,20.205,27650460,20.215,20.47,19.93
01/11/2019,20.745,30161480,20.62,20.815,20.405
01/10/2019,20.995,43587780,20.32,21.015,19.98
01/09/2019,20.795,44286040,20.56,21.085,20.3
01/08/2019,20.315,52678460,20.345,20.555,19.45
01/07/2019,19.745,53091200,19.235,20.075,19.065
01/04/2019,19.135,68089500,17.775,19.38,17.5833
01/03/2019,16.965,82391420,17.99,18.2069,16.815
01/02/2019,18.785,66687920,17.39,19.115,17.365
12/31/2018,18.52,54188420,18.68,18.84,18.025
12/28/2018,18.11,76146000,18.5,19.055,17.6834
12/27/2018,18.185,85084340,17.3,18.2,16.06
12/26/2018,17.93,93898120,15.65,17.97,15.32
12/24/2018,15.195,43900140,16,16.645,15.16
12/21/2018,16.41,91952540,18.325,18.705,16.1047
12/20/2018,18.165,79799660,18.735,19.3914,17.365
12/19/2018,18.925,76616700,20.355,21.295,18.44
12/18/2018,20.4,39295360,20.54,21.0044,19.8851
12/17/2018,20.065,49855180,21.235,21.745,19.545
12/14/2018,21.45,38911920,22.445,22.665,21.355
12/13/2018,23.2,40686640,23.65,23.945,22.76
12/12/2018,23.195,42046820,23.61,24.265,23.185
12/11/2018,22.625,42715240,23.465,23.5,22.045
12/10/2018,22.385,43963860,21.58,22.6775,20.91
12/07/2018,21.705,55670100,23.8,24.21,21.5
12/06/2018,24.06,48816300,22.205,24.11,21.915
12/04/2018,23.715,52162940,26.275,26.495,23.535
12/03/2018,26.645,37187000,27.04,27.15,26.1255
11/30/2018,25.345,29047320,24.92,25.42,24.565
11/29/2018,24.825,32126440,24.76,25.335,24.24
11/28/2018,25.055,48559000,23.4,25.08,23
11/27/2018,22.885,29704060,22.31,23.06,21.945
11/26/2018,22.65,29825300,22.09,22.69,21.81
11/23/2018,21.195,14219980,21.14,21.86,21.125
11/21/2018,21.675,28747380,22.015,22.31,21.56
11/20/2018,21.2,50507580,20.86,22.12,20.35
11/19/2018,22.445,46341900,24.46,24.575,22.2
11/16/2018,24.825,33507120,24.38,25.2,24.06
11/15/2018,25.1,42178320,23.695,25.305,23.105
11/14/2018,23.825,38792560,25.14,25.41,23.44
11/13/2018,24.445,38349000,24.735,25.75,24.2216
11/12/2018,24.455,38084820,26.25,26.3946,24.2973
11/09/2018,26.81,34136600,27.46,27.64,26.145
11/08/2018,28.245,29307780,28.395,28.66,27.83
11/07/2018,28.735,34467540,27.255,28.78,27.085
11/06/2018,26.315,27625960,25.705,26.765,25.635
11/05/2018,25.77,25486920,26.04,26.07,24.88
11/02/2018,26.025,43511200,26.975,27.465,25.4
11/01/2018,27.245,31052440,26.335,27.31,25.7205
10/31/2018,26.105,44892860,25.625,26.83,25.625
10/30/2018,24.455,45784220,23.12,24.525,22.785
10/29/2018,23.545,54037720,25.99,26.3,21.92
10/26/2018,24.875,61103680,24.2,26.415,23.74
10/25/2018,26.97,37630680,25.545,27.385,25.215
10/24/2018,24.46,50657120,28.205,28.35,24.34
10/23/2018,28.31,44009620,27.095,28.7377,26.115
10/22/2018,28.625,28648480,28.705,29.29,27.985
10/19/2018,28.2,33668660,28.895,29.695,27.895
10/18/2018,28.315,38988600,30.03,30.065,27.905
10/17/2018,30.425,32433320,30.84,30.89,29.475
10/16/2018,30.325,30782440,28.82,30.585,28.675
10/15/2018,27.92,39754940,28.73,28.855,27.6273
10/12/2018,29.015,42045120,28.89,29.26,27.4
10/11/2018,26.755,54858960,27.505,28.625,25.915
10/10/2018,27.885,60273320,31.495,31.53,27.72
10/09/2018,32.04,25888660,31.835,32.8,31.595
10/08/2018,31.795,29790880,31.92,32.625,30.62
10/05/2018,32.375,33136560,33.6,33.915,31.41
10/04/2018,33.64,37586800,35.25,35.29,32.85
10/03/2018,35.675,16463734,36.005,36.25,35.5132
10/02/2018,35.57,16150654,35.68,36.38,35.32
10/01/2018,35.775,17020500,36.25,36.5864,35.54
09/28/2018,35.57,15437878,35.32,35.875,35.14
09/27/2018,35.625,14605220,35.18,35.99,35.115
09/26/2018,34.665,17531876,34.73,35.735,34.555
09/25/2018,34.7,10767156,34.495,34.765,34.155
09/24/2018,34.56,13137562,33.555,34.595,33.12
09/21/2018,34.265,15026274,35.13,35.29,34.155
09/20/2018,34.82,15606982,34.41,34.99,34.1805
09/19/2018,33.76,14525514,33.85,34.09,33.095
09/18/2018,33.835,18103062,33.12,34.3229,33.07
09/17/2018,33.05,17917032,34.31,34.415,32.93
09/14/2018,34.505,19163422,34.895,35.07,34.105
09/13/2018,34.77,18589348,34.35,35.01,34.335
09/12/2018,33.77,22035960,33.925,33.995,32.895
09/11/2018,34.065,17566042,32.885,34.24,32.65
09/10/2018,33.325,13836872,33.5435,33.61,32.765
09/07/2018,33.035,19230360,32.68,33.8449,32.61
09/06/2018,33.365,28824800,34.36,34.465,32.69
09/05/2018,34.3,26883700,35.5,35.515,33.96
09/04/2018,35.72,20017220,35.835,36.015,35.1155
08/31/2018,36.15,15752494,35.91,36.475,35.7839
08/30/2018,36.045,21914820,36.03,36.6775,35.6726
08/29/2018,36.25,16390106,35.205,36.3,35.175
08/28/2018,35.025,16243646,35.16,35.285,34.82
08/27/2018,34.87,18127654,34.395,34.875,34.21
08/24/2018,33.85,15976466,33.285,33.935,33.25
08/23/2018,32.935,17755756,32.935,33.63,32.7855
08/22/2018,33.1,15774306,32.5,33.21,32.3955
08/21/2018,32.72,16479418,32.67,33.31,32.605
08/20/2018,32.385,16826986,32.685,32.715,32
08/17/2018,32.45,17532290,32.195,32.71,31.605
08/16/2018,32.455,16204258,32.87,33.075,32.265
08/15/2018,32.16,28900140,32.62,32.9,31.54
08/14/2018,33.375,15132882,33.13,33.495,32.615
08/13/2018,32.77,23093940,33.045,33.685,32.725
08/10/2018,32.865,21327860,32.98,33.275,32.51
08/09/2018,33.65,13567604,33.65,34.05,33.5105
08/08/2018,33.68,15812976,33.48,33.925,33.2004
08/07/2018,33.59,17931176,33.525,33.8,33.325
08/06/2018,33.265,16977780,32.625,33.283,32.495
08/03/2018,32.665,18014924,32.545,32.695,32.15
08/02/2018,32.375,23006700,30.45,32.5,30.42
08/01/2018,31.135,17252640,31,31.415,30.62
07/31/2018,30.715,23477500,30.435,31.145,29.955
07/30/2018,30.115,25050780,31.475,31.5066,29.66
07/27/2018,31.47,29496480,33.42,33.45,30.89
07/26/2018,32.84,27777580,32.96,33.27,32.655
07/25/2018,34.34,18868022,33.01,34.405,32.9834
07/24/2018,32.965,23727000,33.575,33.925,32.575
07/23/2018,32.55,15493340,31.985,32.615,31.6
07/20/2018,32.27,14346934,32.58,32.915,32.165
07/19/2018,32.315,19020224,32.48,32.78,32.19
07/18/2018,32.8,11598656,33,33.093,32.5
07/17/2018,33.01,18753464,31.4,33.2,31.39
07/16/2018,32.41,13791690,32.655,32.8295,32.24
07/13/2018,32.63,16966878,32.54,32.815,32.295
07/12/2018,32.535,20231740,31.385,32.56,31.32
07/11/2018,31.005,19880450,30.75,31.33,30.645
07/10/2018,31.465,16261372,31.525,31.675,31.14
07/09/2018,31.39,18045952,31.04,31.425,30.695
07/06/2018,30.54,18702986,29.405,30.645,29.26
07/05/2018,29.225,16302686,28.745,29.295,28.295
07/03/2018,28.19,14106390,29.51,29.54,28.114
07/02/2018,29.195,20788140,27.83,29.23,27.64
06/29/2018,28.555,19616878,28.835,29.28,28.53
06/28/2018,28.425,27696120,27.61,28.705,27.435
06/27/2018,27.745,32839880,29.27,29.66,27.66
06/26/2018,28.905,23503060,28.865,29.3925,28.55
06/25/2018,28.59,42730300,29.81,29.935,27.745
06/22/2018,30.54,15524288,31.16,31.19,30.305
06/21/2018,30.85,25497980,31.89,31.995,30.665
06/20/2018,31.67,19757702,31.43,32.065,31.365
06/19/2018,31.02,26810440,30.095,31.03,29.81
06/18/2018,31.3,16849458,30.75,31.375,30.46
06/15/2018,31.37,19403020,31.32,31.545,30.9
06/14/2018,31.685,22547920,31.19,31.83,31.105
06/13/2018,30.75,17930212,30.9,31.465,30.57
06/12/2018,30.785,11870280,30.43,30.865,30.335
06/11/2018,30.305,10130756,29.995,30.53,29.98
06/08/2018,30.07,12305444,29.615,30.1981,29.4155
06/07/2018,30.09,19573732,30.845,30.86,29.615
06/06/2018,30.805,14281398,30.4,30.83,29.9404
06/05/2018,30.305,13904158,30.235,30.455,29.905
06/04/2018,29.995,15934548,29.45,30.05,29.4095
06/01/2018,29.245,19237954,28.325,29.2885,28.325
05/31/2018,27.945,20218480,27.965,28.49,27.72
05/30/2018,28.005,17652464,27.7,28.14,27.5251
05/29/2018,27.42,23545680,27.395,27.89,26.915
05/25/2018,27.775,15714016,27.715,28.08,27.535
05/24/2018,27.705,17695624,27.72,27.855,26.87
05/23/2018,27.7283,30664194,26.45,27.745,26.4233
05/22/2018,27.0483,24102634,27.5383,27.6832,26.9303
05/21/2018,27.19,29174598,27.3367,27.705,26.8336
05/18/2018,26.7233,21325917,26.8492,27.1167,26.6133
05/17/2018,27.1583,25657204,27.1883,27.7817,26.755
05/16/2018,27.4683,22373793,27.0333,27.6667,27.0267
05/15/2018,26.9717,43440539,27.21,27.2567,26.5233
05/14/2018,27.8733,27236471,27.925,28.415,27.7502
05/11/2018,27.75,29887428,27.6917,27.9367,27.3833
05/10/2018,27.8333,29589714,27.25,27.89,27.19
05/09/2018,26.9933,28558337,26.3,27.0583,26.0167
05/08/2018,26.1183,31568299,26.065,26.3233,25.5852
05/07/2018,26.205,34654508,25.9767,26.4883,25.8967
05/04/2018,25.5967,46331785,23.9267,25.775,23.8633
05/03/2018,24.2333,48852848,23.9083,24.4983,23.075
05/02/2018,24.2317,35823278,24.825,25.0417,24.1667
05/01/2018,24.6617,28890612,23.6767,24.6933,23.5217
04/30/2018,23.885,40001842,24.5683,25.0167,23.6883
04/27/2018,24.405,41180854,25.4133,25.4417,23.9867
04/26/2018,24.3483,34790810,23.7983,24.5841,23.57
04/25/2018,22.9267,52068897,22.9467,23.2,21.98
04/24/2018,22.8367,53110281,24.7133,24.8483,22.36
04/23/2018,24.3917,30582924,24.9267,25.22,24
04/20/2018,24.585,35087822,25.625,25.6665,24.3167
04/19/2018,25.8233,32130529,26.1617,26.33,25.5408
04/18/2018,26.545,29412864,26.4008,26.825,26.0167
04/17/2018,26.3617,30939228,25.5208,26.5529,25.3917
04/16/2018,24.7767,29478852,24.7367,25.065,24.2966
04/13/2018,24.2417,35547278,25.0017,25.1067,23.9433
04/12/2018,24.6067,35362328,24.25,24.875,24.165
04/11/2018,23.7733,35647958,23.7667,24.5617,23.7017
04/10/2018,24.18,48732343,23.7417,24.425,23.2733
04/09/2018,22.6817,43738499,22.8233,24.0433,22.5917
04/06/2018,22.2367,57933047,23.2817,23.97,21.9033
04/05/2018,24.03,45121776,24.3633,24.4583,23.5267
04/04/2018,23.6583,53950756,21.2717,23.8633,21.2002
04/03/2018,22.59,55290676,22.4583,22.8667,21.3983
04/02/2018,21.8567,60997584,23.42,23.75,21.1283
03/29/2018,23.9867,49205630,23.0733,24.6167,22.4217
03/28/2018,22.7283,60189744,23.1283,23.8033,22.1667
03/27/2018,23.54,68180907,26.6483,26.6483,22.8617
03/26/2018,26.0367,45685668,24.8333,26.14,23.73
03/23/2018,23.4033,54317224,25.3667,25.6983,23.4033
03/22/2018,25.46,50707298,26.4,26.9332,25.3668
03/21/2018,27.4667,33044803,27.6667,28.4333,27.1241
03/20/2018,27.87,22526757,27.6733,28.0665,27.3617
03/19/2018,27.6667,48270349,28.7483,28.7483,26.845
03/16/2018,29.52,19488818,29.8867,30.1132,29.4667
03/15/2018,29.7167,27627053,29.94,30.3017,29.44
03/14/2018,29.85,33327955,30.33,30.4217,29.4668
03/13/2018,29.9517,45383814,31.5517,31.7533,29.6426
03/12/2018,31.08,33082459,30.9167,31.3617,30.7233
03/09/2018,30.6217,36762777,29.5933,30.6217,29.4633
03/08/2018,28.9367,28520813,28.83,29.0367,28.5183
03/07/2018,28.5117,33345385,27.6817,28.5833,27.5367
03/06/2018,28.3,34199366,28.3633,28.615,27.8
03/05/2018,27.9467,37139841,26.715,28.1867,26.3933
03/02/2018,27.0967,48295579,25.4467,27.2233,25.13
03/01/2018,26.3717,62777905,27.7667,28.1367,25.6133
02/28/2018,27.705,37815729,28.745,29.025,27.6767
02/27/2018,28.2733,43192679,29.375,29.5317,28.2367
02/26/2018,29.3233,33385831,28.635,29.3367,28.5725
02/23/2018,28.1917,35621294,27.21,28.21,26.9233
02/22/2018,26.6067,41563421,26.9883,27.3917,26.4025
02/21/2018,26.6017,43994742,27.2283,28.035,26.5833
02/20/2018,26.8433,36361137,26.4033,27.54,26.3783
02/16/2018,26.71,42587051,26.815,27.5783,26.5583
02/15/2018,27.0117,47482183,26.3333,27.0467,25.53
02/14/2018,25.67,41933543,23.8867,25.77,23.8617
02/13/2018,24.25,26913023,23.5383,24.4333,23.3946
02/12/2018,23.9583,43602893,23.4633,24.3983,22.8717
02/09/2018,22.6883,80003792,22.5333,23.1917,20.2
02/08/2018,21.6683,53757994,24.9883,25.0233,21.6667
02/07/2018,24.7333,43644617,25.51,26.3317,24.7333
02/06/2018,25.7517,59616414,22.8033,25.8333,22.505
02/05/2018,23.9083,57015719,26.2917,27.6067,23.7683
02/02/2018,27.0283,45285798,28.465,28.6375,26.985
02/01/2018,28.7867,31428019,28.8717,29.7,28.48
01/31/2018,29.525,27096593,29.675,29.8429,29
01/30/2018,29.165,33013285,29.0967,29.5582,28.7133
01/29/2018,29.93,32967721,30.1517,30.3567,29.735
01/26/2018,30.3317,26564921,29.5,30.3317,29.3467
01/25/2018,29.035,33224041,29.6783,29.7,28.7625
01/24/2018,29.0717,52136349,29.835,30.0433,28.5755
01/23/2018,29.6733,32122885,29.2183,29.745,29.1733
01/22/2018,28.94,25862020,27.9967,28.94,27.925
01/19/2018,28.0633,21194942,28.035,28.1833,27.6417
01/18/2018,27.7967,23523135,27.6483,27.9817,27.4517
01/17/2018,27.77,20509646,27.28,27.9083,26.9117
01/16/2018,26.9217,39064840,27.68,28.1117,26.68
01/12/2018,27.1317,22380141,26.4783,27.235,26.4033
01/11/2018,26.5683,18661705,26.1783,26.5683,26.0558
01/10/2018,26.0467,23891632,25.8683,26.0567,25.5356
01/09/2018,26.2333,25981864,26.3733,26.4617,26
01/08/2018,26.2133,18026089,25.9217,26.2667,25.8967
01/05/2018,25.925,20588396,25.5167,25.98,25.385
01/04/2018,25.165,17445007,25.3117,25.4017,25.0759
01/03/2018,25.0183,21138092,24.405,25.11,24.4017
01/02/2018,24.3067,22856439,23.4833,24.3567,23.315
12/29/2017,23.12,17091091,23.6533,23.6533,23.1033
12/28/2017,23.565,11646029,23.71,23.7317,23.4963
12/27/2017,23.5017,11229904,23.5033,23.69,23.4333
12/26/2017,23.5017,12150059,23.5067,23.5867,23.2317
12/22/2017,23.8883,10618144,23.8667,23.915,23.6867
12/21/2017,23.9683,16589653,24.065,24.285,23.8867
12/20/2017,23.98,17627335,24.31,24.32,23.6817
12/19/2017,24.08,24565120,24.3467,24.425,23.855
12/18/2017,24.4783,20237294,24.335,24.5483,24.2333
12/15/2017,23.865,27884207,23.3833,23.9683,23.2567
12/14/2017,23.1133,17683885,23.2817,23.4483,23.025
12/13/2017,23.1467,20788640,23.2933,23.38,23.0633
12/12/2017,23.0317,18319459,23.085,23.2367,22.8867
12/11/2017,23.1183,17804581,22.635,23.1467,22.625
12/08/2017,22.6,22040019,22.8,22.9633,22.5
12/07/2017,22.305,18947534,22.1,22.5,22.015
12/06/2017,22.0867,23550711,21.5567,22.1917,21.4767
12/05/2017,21.7983,28679093,21.7283,22.5483,21.4917
12/04/2017,21.7667,41126548,22.9867,23.0383,21.6983
12/01/2017,22.545,42532121,22.4083,22.8717,21.5483
11/30/2017,22.85,29598708,22.5767,22.9732,22.4083
11/29/2017,22.2967,51953259,23.4467,23.4467,21.96
11/28/2017,23.505,17517919,23.4917,23.5583,23.1183
11/27/2017,23.3333,16627945,23.3417,23.5033,23.18
11/24/2017,23.3717,9987922,23.2,23.39,23.1567
11/22/2017,23.1117,15000600,23.1017,23.1842,22.9717
11/21/2017,23.02,17608681,22.6283,23.0667,22.605
11/20/2017,22.3167,12456755,22.4067,22.4833,22.2267
11/17/2017,22.3717,17188195,22.6483,22.6933,22.3117
11/16/2017,22.625,20155916,22.1517,22.785,22.1407
11/15/2017,21.8083,20046698,21.85,21.9916,21.46
11/14/2017,22.1333,22545285,22.1333,22.2067,21.8067
11/13/2017,22.3583,18714031,22.0567,22.4567,22.0385
11/10/2017,22.2917,16457971,22.1483,22.3433,22.0233
11/09/2017,22.2983,40740250,22.11,22.3333,21.6083
11/08/2017,22.6617,17066059,22.36,22.6757,22.2767
11/07/2017,22.3817,23288799,22.295,22.4817,22.16
11/06/2017,22.345,18984878,22.0817,22.38,22.055
11/03/2017,22.12,21646005,21.7483,22.1447,21.5283
11/02/2017,21.52,22680549,21.565,21.595,21.075
11/01/2017,21.63,20654378,21.93,21.96,21.3917
10/31/2017,21.6583,15012480,21.6233,21.759,21.4517
10/30/2017,21.4317,24119992,21.2267,21.6794,21.18
10/27/2017,21.28,36909801,20.5233,21.3983,20.4717
10/26/2017,19.5917,17951113,19.7467,19.8787,19.5633
10/25/2017,19.775,22248525,19.8833,20.0807,19.3283
10/24/2017,20.0183,14686452,20.0117,20.1283,19.7848
10/23/2017,19.9167,15259020,20.4233,20.4283,19.8217
10/20/2017,20.295,16637875,20.39,20.4383,20.2345
10/19/2017,20.1483,20142242,20.0233,20.15,19.72
10/18/2017,20.3733,14452368,20.5083,20.5117,20.2885
10/17/2017,20.4517,15005970,20.355,20.4583,20.26
10/16/2017,20.38,14220150,20.3233,20.39,20.1883
10/13/2017,20.1717,12118613,20.1783,20.24,20.1083
10/12/2017,19.9483,16361605,19.9717,20.1799,19.8767
10/11/2017,20.0567,14914110,19.8583,20.0667,19.7757
10/10/2017,19.8833,17921821,20.03,20.095,19.6183
10/09/2017,19.8417,17200123,19.9833,20.0433,19.7617
10/06/2017,19.8917,21481779,19.6333,19.9,19.625
10/05/2017,19.82,23544063,19.49,19.852,19.4083
10/04/2017,19.265,22453215,19.1033,19.385,19.0517
10/03/2017,19.215,15583062,19.1667,19.2802,19.0417
10/02/2017,19.095,22980069,19.14,19.3283,18.84
09/29/2017,19.0417,22056225,18.76,19.0817,18.61
09/28/2017,18.6467,16033356,18.5433,18.7,18.4067
09/27/2017,18.6783,27752729,18.475,18.8767,18.3333
09/26/2017,18.185,23719491,18.3233,18.4233,17.995
09/25/2017,18.0617,33815894,18.4183,18.4465,17.775
09/22/2017,18.6467,15533208,18.5083,18.7217,18.46
09/21/2017,18.6933,21182396,19.0033,19.01,18.5
09/20/2017,19.06,26778935,19.21,19.2667,18.6099
09/19/2017,19.22,14216352,19.2283,19.3096,19.0317
09/18/2017,19.1383,22812657,19.2683,19.4533,18.9583
09/15/2017,19.185,19782548,19.0117,19.4183,18.9133
09/14/2017,19.0317,17987725,19.145,19.3017,18.9833
09/13/2017,19.3583,12800507,19.1667,19.3633,19.09
09/12/2017,19.2783,18333529,19.3,19.361,19.0117
09/11/2017,19.1167,21276795,18.945,19.2383,18.9383
09/08/2017,18.5267,20605292,18.9233,18.9567,18.4583
09/07/2017,18.995,18386491,18.9883,19.15,18.8
09/06/2017,18.8783,21279675,18.8682,19.005,18.475
09/05/2017,18.7167,32337241,19.0483,19.1792,18.2783
09/01/2017,19.2317,17742025,19.3917,19.4655,19.0833
08/31/2017,19.245,26351945,18.865,19.3133,18.835
08/30/2017,18.7133,26407295,18.1183,18.8,18.0867
08/29/2017,18.0867,21071846,17.4017,18.1667,17.36
08/28/2017,17.8667,15791448,17.8667,17.9967,17.7017
08/25/2017,17.7117,23122815,18.0133,18.165,17.645
08/24/2017,17.8317,24231970,18.1133,18.1833,17.5167
08/23/2017,17.9817,20793572,17.8867,18.1067,17.8633
08/22/2017,18.185,23418213,17.6667,18.2383,17.6583
08/21/2017,17.41,21563331,17.4717,17.5733,17.0667
08/18/2017,17.4417,32393419,17.53,17.8183,17.25
08/17/2017,17.5033,39490060,18.4233,18.5133,17.5
08/16/2017,18.65,24494806,18.6833,18.9083,18.465
08/15/2017,18.5533,17976799,18.6233,18.6609,18.4017
08/14/2017,18.52,23752420,18.2417,18.6,18.2367
08/11/2017,17.8267,26296697,17.5133,17.945,17.3898
08/10/2017,17.4283,40698142,18.325,18.3583,17.385
08/09/2017,18.6383,24719452,18.2533,18.6617,18.1233
08/08/2017,18.7117,25781500,18.6983,19.1667,18.5517
08/07/2017,18.7817,13645613,18.5633,18.8117,18.4833
08/04/2017,18.455,17838115,18.4917,18.595,18.2433
08/03/2017,18.3833,18106537,18.6467,18.6533,18.2683
08/02/2017,18.5767,27541631,18.79,18.8083,18.0733
08/01/2017,18.4417,15166836,18.505,18.52,18.275
07/31/2017,18.3217,22092669,18.715,18.7867,18.1983
07/28/2017,18.5633,17470723,18.295,18.6483,18.1783
07/27/2017,18.6233,47168425,19.3433,19.3917,17.9433
07/26/2017,18.9617,14986116,18.9133,18.9967,18.8333
07/25/2017,18.7933,23519457,18.745,18.9183,18.6317
07/24/2017,18.92,22110453,18.6717,18.9683,18.6017
07/21/2017,18.6767,21665847,18.4733,18.6783,18.3883
07/20/2017,18.705,26976653,18.7717,18.81,18.4483
07/19/2017,18.635,25968454,18.4583,18.7083,18.445
07/18/2017,18.3,20995076,17.9067,18.3183,17.75
07/17/2017,17.9433,24981040,17.9917,18.1467,17.855
07/14/2017,17.9333,21137120,17.7283,17.9967,17.5883
07/13/2017,17.5217,22828599,17.475,17.6447,17.3683
07/12/2017,17.4067,26260283,17.23,17.46,17.1367
07/11/2017,16.8083,27114695,16.5983,16.8709,16.4117
07/10/2017,16.6717,22971831,16.3917,16.7916,16.2603
07/07/2017,16.33,22384809,16.0117,16.4833,16
07/06/2017,15.855,26505755,15.9083,16.115,15.6717
07/05/2017,16.285,28432307,15.955,16.415,15.8083
07/03/2017,15.8333,20420960,16.5667,16.6183,15.7933
06/30/2017,16.2767,24628150,16.475,16.6017,16.1817
06/29/2017,16.3333,57713201,16.9983,17.01,15.8333
06/28/2017,17.21,30062904,16.69,17.2637,16.4067
06/27/2017,16.5167,35855450,17.275,17.3316,16.5167
06/26/2017,17.4783,26362679,18.005,18.1117,17.355
06/23/2017,17.7133,17178313,17.455,17.7834,17.3133
06/22/2017,17.5167,17040259,17.615,17.71,17.3833
06/21/2017,17.5367,20825324,17.1467,17.5533,17.1117
06/20/2017,17.0417,21355695,17.395,17.4567,17.0183
06/19/2017,17.4367,27474581,17.095,17.4931,17.0183
06/16/2017,16.6317,23448849,16.8,16.8117,16.4283
06/15/2017,16.8333,35208692,16.5417,16.89,16.23
06/14/2017,17.0633,34490264,17.4983,17.4983,16.655
06/13/2017,17.295,31564759,17.1633,17.3633,16.9058
06/12/2017,16.9,41434511,16.7333,16.9767,16.239
06/09/2017,17.2117,58225505,18.62,18.6883,16.4433
06/08/2017,18.5533,22997823,18.6183,18.6467,18.2617
06/07/2017,18.5033,20207576,18.4333,18.55,18.1933
06/06/2017,18.3033,19373858,18.4467,18.6267,18.21
06/05/2017,18.5133,12823187,18.5133,18.61,18.435
06/02/2017,18.5283,20799464,18.0933,18.5415,18.015
06/01/2017,17.9167,18466891,17.81,17.9317,17.5917
05/31/2017,17.705,24099514,17.8883,17.9267,17.435
05/30/2017,17.7267,13788480,17.6467,17.7917,17.6283
05/26/2017,17.69,13694363,17.6017,17.7083,17.535
05/25/2017,17.615,21830379,17.3517,17.7271,17.2433
05/24/2017,17.1633,16320193,17.0717,17.1833,16.9383
05/23/2017,16.93,17189107,17.0267,17.0333,16.8033
05/22/2017,16.8883,16286707,16.5767,16.9083,16.5583
05/19/2017,16.4617,18120043,16.4233,16.6733,16.41
05/18/2017,16.265,30036222,15.84,16.4217,15.7724
05/17/2017,15.8633,34828682,16.7583,16.8467,15.8412
05/16/2017,17.1617,19025444,17.0683,17.1633,16.9317
05/15/2017,16.9483,17297137,16.8083,16.9767,16.765
05/12/2017,16.7917,14622960,16.705,16.8017,16.6617
05/11/2017,16.6833,15557142,16.5883,16.6912,16.355
05/10/2017,16.7233,13984074,16.715,16.7383,16.5467
05/09/2017,16.6967,18891236,16.5933,16.805,16.5575
05/08/2017,16.515,15290862,16.4417,16.5217,16.3417
