Date,Close/Last,Volume,Open,High,Low
09/03/2019,185.65,28026620,186.26,187.18,185.03
08/30/2019,187.47,26332750,188.94,188.97,186.41
08/29/2019,187.92,25427210,187.37,188.4562,186.675
08/28/2019,185.09,21848790,183.84,185.4,182.91
08/27/2019,184.43,28080090,186.08,186.42,183.71
08/26/2019,184.82,27689840,184.19,184.87,183.08
08/23/2019,182.07,55442890,186.76,188.45,181.56
08/22/2019,188.02,24270520,188.98,189.46,186.54
08/21/2019,188.63,20745480,188.66,189.23,187.96
08/20/2019,186.97,19939550,188,188.635,186.92
08/19/2019,188.43,22568630,188.03,188.83,187.5
08/16/2019,185.48,34785010,184.11,185.95,184.1
08/15/2019,182.55,36848180,183.11,183.59,181.16
08/14/2019,182.76,51000550,185.31,185.95,182.42
08/13/2019,188.39,40473040,184.27,189.68,184.02
08/12/2019,184.35,24642870,185.34,185.9,183.5
08/09/2019,186.49,33608930,187.32,188,185.03
08/08/2019,188.26,38418080,185.15,188.32,184.57
08/07/2019,184.25,49990590,181.32,184.51,179.89
08/06/2019,183.26,41897250,182.38,183.8,181.07
08/05/2019,180.73,75039970,183.51,183.51,179.2
08/02/2019,187.35,55214010,188.82,188.99,186.21
08/01/2019,190.15,63251650,191.51,194.98,189.23
07/31/2019,191.1,41627470,194.31,194.43,189.32
07/30/2019,193.78,18705010,193.16,194.54,192.99
07/29/2019,194.62,20451650,195.18,195.18,193.39
07/26/2019,195.29,20431240,194.52,195.55,194.43
07/25/2019,193.3,23434740,194.48,194.52,192.93
07/24/2019,195.15,20422870,193.07,195.16,193.03
07/23/2019,193.79,23786730,193.58,193.81,192.29
07/22/2019,192.53,18953600,191.5,192.94,191.44
07/19/2019,191.01,29387950,193.82,193.83,190.81
07/18/2019,192.42,29066340,191.3,192.79,190.69
07/17/2019,192.2,16765070,193.2,193.49,192.18
07/16/2019,193.15,20190890,193.86,194.09,192.56
07/15/2019,194.15,15606070,193.97,194.19,193.44
07/12/2019,193.53,20211880,192.63,193.54,192.45
07/11/2019,192.42,23736120,192.88,193.34,191.81
07/10/2019,192.56,28374510,191.79,193.09,191.47
07/09/2019,190.66,19193500,188.79,190.9,188.65
07/08/2019,189.71,17598830,189.86,189.87,188.93
07/05/2019,191.05,21415620,190.15,191.4,189.39
07/03/2019,191.44,15792070,190.45,191.44,190.29
07/02/2019,190.01,18035770,189.19,190.03,188.66
07/01/2019,189.26,31193390,190.3,190.5699,188.38
06/28/2019,186.74,21179250,186.95,187.15,186.07
06/27/2019,186.5,19709230,186.47,186.94,185.99
06/26/2019,185.79,22595720,186.13,187.33,185.49
06/25/2019,184.93,33921110,188.06,188.14,184.65
06/24/2019,188.16,19375210,188.52,188.72,188.06
06/21/2019,188.57,39980420,188.57,189.77,188.1736
06/20/2019,188.85,40921960,189.72,189.76,187.1585
06/19/2019,187.11,31672860,186.73,187.53,185.57
06/18/2019,186.41,48177300,185.88,187.72,185.4291
06/17/2019,183.74,20379480,183.01,184.25,182.835
06/14/2019,182.64,22844090,182.44,183.11,181.94
06/13/2019,183.42,23715830,183.12,183.87,182.74
06/12/2019,182.34,27758120,182.88,183.28,182
06/11/2019,183.4,41260320,185.07,185.4,182.78
06/10/2019,183.15,41385280,182.23,184.85,182.21
06/07/2019,181.04,45888350,178.5,181.7666,178.33
06/06/2019,177.61,29913210,176.52,178.04,175.73
06/05/2019,176.21,34412700,176.6,176.61,174.38
06/04/2019,174.91,47797850,171.98,174.97,171.37
06/03/2019,170.12,75842290,173.52,173.95,169.27
05/31/2019,173.95,45446210,174.71,175.29,173.87
05/30/2019,176.77,30354790,176.54,177.27,175.77
05/29/2019,176.03,42178770,176.45,177,175.09
05/28/2019,177.49,24763820,178.67,179.66,177.47
05/24/2019,178.16,25903270,179.3,179.85,177.94
05/23/2019,178.25,45351310,179,179.023,177.14
05/22/2019,181.02,24332550,180.81,182.07,180.75
05/21/2019,181.83,31613790,181.5,182.33,180.92
05/20/2019,179.95,38608290,180.51,181.1799,179.34
05/17/2019,183.04,44702280,183.1,185.5813,182.88
05/16/2019,184.93,39281160,183.11,186.07,182.95
05/15/2019,183.09,40944550,179.39,183.55,179.31
05/14/2019,180.54,43360640,179.51,181.63,178.86
05/13/2019,178.58,67185770,180.3,181.26,178.06
05/10/2019,185,58526400,184.06,185.89,181.0302
05/09/2019,184.77,55351670,183.76,185.4121,182.09
05/08/2019,185.77,37165320,185.68,187.17,184.96
05/07/2019,186.24,58818130,187.86,188.67,184.51
05/06/2019,189.94,38371780,187.1,190.2,186.76
05/03/2019,191.11,30386180,189.69,191.25,189.33
05/02/2019,188.11,44110120,188.88,189.85,186.87
05/01/2019,188.93,34797110,190.76,191.32,188.795
04/30/2019,189.54,30679460,189.48,189.85,188.21
04/29/2019,191.02,21609760,190.62,191.32,190.34
04/26/2019,190.65,26352140,190.2,190.69,188.59
04/25/2019,190.48,29345030,191.15,191.22,189.45
04/24/2019,189.71,24597600,190.44,190.71,189.65
04/23/2019,190.31,32585200,188.37,190.54,188.13
04/22/2019,187.92,15472210,186.54,187.99,186.43
04/18/2019,187.39,28573600,187.48,187.7905,186.29
04/17/2019,187.15,29564920,187.75,187.93,186.6
04/16/2019,186.5,27154630,186.51,186.91,185.93
04/15/2019,185.86,21033370,185.81,186.07,184.62
04/12/2019,185.83,24509700,185.86,185.95,185.0601
04/11/2019,185.03,19355690,185.77,185.78,184.6899
04/10/2019,185.47,24475550,184.75,185.53,184.52
04/09/2019,184.48,25551900,184.5,185.11,184.09
04/08/2019,185.13,22657550,184.37,185.28,183.63
04/05/2019,184.66,25605160,184.3,184.77,184.0183
04/04/2019,183.71,28482300,183.81,184.5,182.65
04/03/2019,183.78,31570330,183.74,184.92,183.2089
04/02/2019,182.73,22574480,182.23,182.905,181.78
04/01/2019,182.04,30813910,181.42,182.26,180.77
03/29/2019,179.66,34983400,179.63,179.83,178.59
03/28/2019,178.31,30221050,178.36,178.98,177.24
03/27/2019,177.9,36977660,179.27,179.72,176.6
03/26/2019,179.05,33167650,179.58,180.69,178.14
03/25/2019,178.22,46259290,177.92,178.84,176.93
03/22/2019,178.56,70727190,181.76,182.27,178.37
03/21/2019,182.57,42355600,179.24,182.83,179.2
03/20/2019,179.76,49916060,179.06,180.86,178.24
03/19/2019,179.05,36834050,179.16,180,178.29
03/18/2019,178.45,32871170,177.95,178.99,177.5915
03/15/2019,178.35,37965890,177.43,178.88,177.28
03/14/2019,176.71,23675320,177.115,177.34,176.66
03/13/2019,177.01,42223960,176.6,177.93,176.35
03/12/2019,175.69,33869410,175.17,176.14,174.7715
03/11/2019,174.73,30271660,171.86,174.85,171.85
03/08/2019,171.17,39216120,169.51,171.26,169.3375
03/07/2019,171.43,39190790,173.09,173.18,170.79
03/06/2019,173.56,26895520,174.68,174.75,173.28
03/05/2019,174.55,22154710,174.52,175.085,173.685
03/04/2019,174.42,37833930,175.37,175.79,172.47
03/01/2019,174.39,31407930,174.41,174.65,173.18
02/28/2019,173.19,24681810,173.04,173.81,172.7
02/27/2019,173.59,25009640,172.92,173.8,171.76
02/26/2019,173.7,21858100,173.04,174.25,172.81
02/25/2019,173.52,32305610,174.2,174.66,173.4
02/22/2019,172.89,27715160,171.98,173.01,171.9
02/21/2019,171.62,25115740,171.77,172.26,170.71
02/20/2019,172.25,32551950,172.43,173.08,171.32
02/19/2019,172.28,19408130,171.39,172.8,171.38
02/15/2019,171.94,32471410,172.51,172.5623,171.1392
02/14/2019,171.22,30197790,170.38,171.83,169.83
02/13/2019,171.01,25963870,171.62,172.16,170.82
02/12/2019,170.89,29564110,169.59,171.14,169.33
02/11/2019,168.4,21323070,169.14,169.58,167.98
02/08/2019,168.56,28981800,166.73,168.59,166.57
02/07/2019,168.23,41918270,169.03,169.4499,166.95
02/06/2019,170.52,27878000,171.06,171.37,169.75
02/05/2019,171.03,27991960,169.75,171.23,169.69
02/04/2019,169.53,26541210,167.51,169.53,167.33
02/01/2019,167.45,32119720,167.37,168.6,166.99
01/31/2019,168.16,36232970,166.65,168.99,166.4701
01/30/2019,165.68,40366340,163.39,166.28,162.89
01/29/2019,161.57,30372440,163.2,163.24,160.99
01/28/2019,163.11,33320760,163.03,163.12,161.75
01/25/2019,165.15,36398670,164.48,165.65,163.95
01/24/2019,163.2,32312860,162.66,163.44,162.0626
01/23/2019,162.15,37976030,162.77,163.51,160.32
01/22/2019,161.94,56598060,164.05,164.14,160.76
01/18/2019,165.25,56950030,164.84,166.02,163.82
01/17/2019,163.63,39056850,161.84,164.36,161.57
01/16/2019,162.35,33649600,162.63,163.78,162.29
01/15/2019,162.38,40729130,159.97,162.6,159.9096
01/14/2019,159.27,30603980,159.32,159.96,158.59
01/11/2019,160.69,30143300,160.32,160.86,159.79
01/10/2019,161.28,38758860,159.59,161.37,158.7
01/09/2019,160.82,46319540,160.15,161.5229,159.47
01/08/2019,159.52,49219870,159.56,160.11,157.2
01/07/2019,158.09,51837620,156.54,158.86,156.11
01/04/2019,156.23,74668840,152.18,157,151.74
01/03/2019,149.82,74300430,152.6,153.26,149.49
01/02/2019,154.88,57740380,150.99,155.75,150.88
12/31/2018,154.26,52413050,154.47,154.98,152.71
12/28/2018,152.97,77812430,154.01,155.59,151.72
12/27/2018,153.05,84912580,150.57,153.18,147.08
12/26/2018,152.46,98625150,145.12,152.54,144.09
12/24/2018,143.5,56163290,146.14,147.98,143.46
12/21/2018,147.57,135371500,153.06,154.09,146.72
12/20/2018,152.29,98551900,154.16,155.87,150.39
12/19/2018,154.53,78048010,158.24,160.72,153.34
12/18/2018,158.42,63447140,158.67,159.95,157.04
12/17/2018,157.43,74500530,160.41,161.67,156.17
12/14/2018,161.08,56059030,163.19,163.81,160.7
12/13/2018,165.1,46207260,166.06,166.82,164.03
12/12/2018,165.05,53653420,166.06,167.6,164.96
12/11/2018,163.61,56510140,165.66,165.77,162.23
12/10/2018,163.07,73807880,161.11,163.78,159.41
12/07/2018,161.38,80326350,166.13,167.12,160.86
12/06/2018,166.89,71540830,162.46,166.91,161.77
12/04/2018,165.72,69388200,171.38,171.91,165.52
12/03/2018,172.33,50573210,173.1,173.31,169.5101
11/30/2018,169.37,36461710,168.38,169.47,167.54
11/29/2018,168.15,42859150,168,169.26,166.82
11/28/2018,168.7,69775250,164.62,168.7,163.4719
11/27/2018,163.44,36425100,162,163.85,161.18
11/26/2018,162.89,41679230,161.44,162.97,160.76
11/23/2018,159.21,23503730,159.09,160.84,159.09
11/21/2018,160.37,42905000,161.29,161.97,159.2323
11/20/2018,159.16,102350100,158.37,161.38,157.13
11/19/2018,162.06,65726860,166.74,166.9,161.54
11/16/2018,167.5,61888670,166.49,168.31,165.78
11/15/2018,168.09,72896350,164.84,168.54,163.46
11/14/2018,165.2,73728310,168.09,168.7,164.25
11/13/2018,166.47,63724300,167.15,169.48,166
11/12/2018,166.33,62297440,170.33,170.64,166.18
11/09/2018,171.52,50565460,172.83,173.25,170.16
11/08/2018,174.46,40198700,174.76,175.302,173.63
11/07/2018,175.58,51052200,172.25,175.58,171.87
11/06/2018,170.24,33454230,168.93,171.19,168.72
11/05/2018,168.96,39281540,169.61,169.66,167.08
11/02/2018,169.38,75443570,171.53,172.55,168.22
11/01/2018,172.06,51725200,170.08,172.24,168.78
10/31/2018,169.82,73099220,168.55,171.25,168.54
10/30/2018,165.92,91523860,162.8,166.035,162.015
10/29/2018,163.23,110804000,169.16,169.86,160.09
10/26/2018,166.66,129811600,165.24,169.96,164.23
10/25/2018,171.06,82562710,167.99,172.08,167.16
10/24/2018,165.34,101626000,173.12,173.36,165.04
10/23/2018,173.27,77296800,170.79,174.13,168.82
10/22/2018,173.91,52567250,174.06,175.2485,172.59
10/19/2018,173.02,82901160,174.39,176.07,172.39
10/18/2018,173.18,82224190,176.6,176.68,172.44
10/17/2018,177.29,66877610,178.14,178.2585,175.47
10/16/2018,177.22,71686270,174.02,177.65,173.7
10/15/2018,172.21,64645800,173.69,174.04,171.56
10/12/2018,174.32,101609500,173.99,174.86,170.9328
10/11/2018,169.6,141994900,171.04,173.4,167.81
10/10/2018,171.73,113121100,178.53,178.62,171.5
10/09/2018,179.63,49046720,179.2,181.02,178.75
10/08/2018,179.05,66788520,179.37,180.6427,176.93
10/05/2018,180.15,83295960,182.39,182.97,178.43
10/04/2018,182.38,80436330,185.22,185.32,181.06
10/03/2018,185.95,29031810,186.52,186.97,185.66
10/02/2018,185.75,25536870,185.95,187.175,185.32
10/01/2018,186.17,27318030,186.82,187.53,185.7
09/28/2018,185.79,27743730,185.25,186.28,184.97
09/27/2018,185.83,33071560,185.04,186.49,184.92
09/26/2018,184.27,35918610,184.25,185.99,183.905
09/25/2018,184.14,24736100,183.78,184.28,183.18
09/24/2018,183.89,34428710,182.05,183.96,181.3
09/21/2018,183.71,38085660,185.27,185.48,183.48
09/20/2018,184.72,33187840,183.95,184.97,183.5199
09/19/2018,182.7,31757560,182.86,183.3,181.51
09/18/2018,182.84,31813390,181.52,183.73,181.4
09/17/2018,181.34,32830800,183.66,183.81,181.17
09/14/2018,183.99,30654680,184.66,184.945,183.26
09/13/2018,184.53,31104030,183.67,184.88,183.6401
09/12/2018,182.58,36127660,182.87,182.98,181.01
09/11/2018,183.12,29870220,180.97,183.42,180.52
09/10/2018,181.72,26068010,182.12,182.25,180.725
09/07/2018,181.11,46410060,180.53,182.67,180.44
09/06/2018,181.81,45971350,183.54,183.75,180.58
09/05/2018,183.45,42581490,185.55,185.55,182.82
09/04/2018,185.85,29006610,186.1,186.4,184.85
08/31/2018,186.65,28432350,186.18,187.18,185.98
08/30/2018,186.41,29266740,186.41,187.5199,185.79
08/29/2018,186.74,29117530,184.91,186.84,184.86
08/28/2018,184.61,20215210,184.8,185.02,184.22
08/27/2018,184.34,28923070,183.43,184.34,183.11
08/24/2018,182.48,23124510,181.4,182.63,181.36
08/23/2018,180.8,25755720,180.77,182.045,180.5
08/22/2018,181.06,17929550,179.96,181.27,179.75
08/21/2018,180.36,24547850,180.26,181.44,180.13
08/20/2018,179.7,23551400,180.28,180.3251,179
08/17/2018,179.86,36062090,179.36,180.31,178.2679
08/16/2018,179.82,27598180,180.57,180.99,179.47
08/15/2018,179.23,58190130,180.09,180.58,178.12
08/14/2018,181.45,20867960,181.01,181.66,180.04
08/13/2018,180.32,26047610,180.85,182.01,180.241
08/10/2018,180.52,33796070,180.68,181.22,179.84
08/09/2018,181.91,18748400,181.94,182.63,181.64
08/08/2018,182.02,22559320,181.55,182.35,181.06
08/07/2018,181.8,29734460,181.63,182.14,181.26
08/06/2018,181.14,24785650,179.97,181.19,179.74
08/03/2018,180.08,28516090,179.8,180.09,179.08
08/02/2018,179.53,47075790,175.87,179.74,175.79
08/01/2018,177.12,37060650,176.87,177.65,176.0967
07/31/2018,176.45,46321680,175.75,177.13,174.82
07/30/2018,175.11,60034900,177.66,177.73,174.27
07/27/2018,177.62,59433870,181.26,181.31,176.6
07/26/2018,180.05,40492100,180.35,180.92,179.81
07/25/2018,182.82,33918800,180.36,182.93,180.29
07/24/2018,180.3,36857020,181.39,182.05,179.56
07/23/2018,179.56,21926920,178.45,179.64,177.74
07/20/2018,178.99,35886100,179.57,180.17,178.79
07/19/2018,179.03,30822830,179.34,179.88,178.82
07/18/2018,179.93,23170600,180.28,180.44,179.38
07/17/2018,180.27,30968280,177.3,180.65,177.28
07/16/2018,179.18,21142350,179.64,179.95,178.88
07/13/2018,179.61,28049260,179.42,179.9,178.95
07/12/2018,179.46,27851930,177.21,179.46,177.08
07/11/2018,176.42,30211570,175.96,177.07,175.8
07/10/2018,177.32,23505970,177.41,177.72,176.71
07/09/2018,177.19,26197520,176.49,177.23,175.82
07/06/2018,175.61,36100400,173.31,175.74,173
07/05/2018,172.92,31521250,171.91,173.06,171.03
07/03/2018,170.8,25512710,173.41,173.45,170.63
07/02/2018,172.8,31692200,170.04,172.85,169.67
06/29/2018,171.65,36286310,172,172.92,171.395
06/28/2018,171.19,46338350,169.52,171.77,169.17
06/27/2018,169.73,52724500,172.77,173.58,169.61
06/26/2018,172.07,38959490,171.99,173.0585,171.37
06/25/2018,171.37,77651470,173.76,173.99,169.81
06/22/2018,175.32,30055890,176.31,176.369,174.69
06/21/2018,175.71,43392150,177.69,177.88,175.37
06/20/2018,177.25,32958420,176.79,177.98,176.65
06/19/2018,176,37636330,174.26,176.04,173.71
06/18/2018,176.5,31432960,175.53,176.65,174.94
06/15/2018,176.98,49073490,176.98,177.325,176.11
06/14/2018,177.6,35590310,176.62,177.89,176.5
06/13/2018,175.82,37793920,176.09,177.14,175.43
06/12/2018,175.83,22435740,175.15,176,174.96
06/11/2018,174.91,22275480,174.3,175.34,174.28
06/08/2018,174.44,31768760,173.57,174.8803,173.18
06/07/2018,174.43,39548600,175.91,175.93,173.55
06/06/2018,175.86,24972980,175.025,175.89,174.14
06/05/2018,174.84,24739120,174.69,175.13,174.065
06/04/2018,174.3,19984280,173.16,174.34,173.07
06/01/2018,172.74,45446770,170.88,172.84,170.87
05/31/2018,170.07,35517240,170.13,171.2,169.63
05/30/2018,170.18,21578370,169.63,170.48,169.22
05/29/2018,168.97,41124480,168.91,169.92,167.96
05/25/2018,169.72,27427230,169.54,170.33,169.21
05/24/2018,169.55,27625230,169.56,169.85,167.84
05/23/2018,169.6,26528830,166.9,169.62,166.88
05/22/2018,168.18,19414170,169.15,169.45,167.88
05/21/2018,168.4,22936470,168.73,169.5,167.68
05/18/2018,167.46,26201580,167.71,168.26,167.21
05/17/2018,168.33,27408700,168.4,169.61,167.51
05/16/2018,168.98,22900740,168.1,169.37,168.01
05/15/2018,167.87,49317430,168.4,168.5,166.98
05/14/2018,169.75,21772820,169.84,170.82,169.47
05/11/2018,169.46,24642650,169.35,169.86,168.72
05/10/2018,169.62,27017510,168.43,169.74,168.29
05/09/2018,167.88,29056120,166.4,168,165.78
05/08/2018,166.07,25995450,165.83,166.43,164.86
05/07/2018,166.24,32471650,165.64,166.78,165.51
05/04/2018,164.87,41516340,161.11,165.25,160.98
05/03/2018,161.8,60210860,161.08,162.4,159.22
05/02/2018,161.82,38491700,163.1,163.57,161.63
05/01/2018,162.78,36343010,160.52,162.8,160.14
04/30/2018,160.94,35204640,162.48,163.48,160.54
04/27/2018,162.09,51032270,164.35,164.41,161.17
04/26/2018,161.99,42734050,160.72,162.53,160.18
04/25/2018,158.65,51694680,158.8,159.31,156.47
04/24/2018,158.46,70092400,162.62,162.905,157.39
04/23/2018,161.89,32961250,163.08,163.73,161.02
04/20/2018,162.3,48913880,164.49,164.61,161.73
04/19/2018,164.91,34406650,165.65,165.99,164.34
04/18/2018,166.44,29516140,166.12,167,165.31
04/17/2018,166.1,35273870,164.19,166.4592,163.91
04/16/2018,162.6,28112960,162.45,163.19,161.48
04/13/2018,161.37,44569420,163.01,163.26,160.67
04/12/2018,162.21,30334890,161.3,162.77,161.16
04/11/2018,160.28,41535620,160.2,162,160.1
04/10/2018,161.21,48498910,160.13,161.73,159.07
04/09/2018,157.73,41607510,158.01,160.88,157.46
04/06/2018,156.63,59848320,158.94,160.4601,155.88
04/05/2018,160.65,43028990,161.33,161.58,159.48
04/04/2018,159.74,65353850,154.27,160.23,154.04
04/03/2018,157.26,63936220,156.92,157.92,154.44
04/02/2018,155.51,85317660,159,159.74,153.88
03/29/2018,160.13,68624710,158.13,161.71,156.6338
03/28/2018,157.25,88348850,158.25,159.78,156.04
03/27/2018,159.08,77048110,165.6,165.62,157.68
03/26/2018,164.4,57382220,161.68,164.6,159.16
03/23/2018,158.51,78830190,162.6,163.3,158.43
03/22/2018,162.8,65933570,164.7,165.77,162.59
03/21/2018,166.92,43801150,167.23,168.76,166.19
03/20/2018,167.65,34009060,167.1,168.04,166.61
03/19/2018,167.1,70683890,169.16,169.22,165.6393
03/16/2018,171.02,30710620,171.78,172.2,170.935
03/15/2018,171.53,28755610,171.83,172.53,170.9
03/14/2018,171.68,40426260,172.58,172.74,170.93
03/13/2018,171.71,54338070,174.8,175.21,171.2666
03/12/2018,174.08,37517520,173.65,174.48,173.28
03/09/2018,173.16,38177460,171.1,173.16,170.82
03/08/2018,169.86,25679460,169.54,169.98,168.95
03/07/2018,168.93,34555390,167.26,169.07,166.96
03/06/2018,168.54,28858000,168.61,169.11,167.48
03/05/2018,167.83,38476030,165.26,168.26,164.59
03/02/2018,165.99,57420880,162.59,166.28,161.96
03/01/2018,164.48,76494070,167.29,168.07,163.001
02/28/2018,167.21,42562900,169.25,169.8,167.1
02/27/2018,168.29,42143790,170.42,170.73,168.21
02/26/2018,170.4,38617940,168.93,170.4,168.82
02/23/2018,168.17,50038470,166.06,168.17,165.45
02/22/2018,164.8,36221400,165.54,166.42,164.3769
02/21/2018,164.82,40574080,166.06,167.72,164.72
02/20/2018,165.29,36579260,164.39,166.68,164.31
02/16/2018,164.96,56263030,165.18,166.755,164.6799
02/15/2018,165.7,51145600,164.14,165.7,162.44
02/14/2018,162.68,52046200,158.79,162.93,158
02/13/2018,159.69,31739270,157.98,160.01,157.7197
02/12/2018,158.87,61536730,157.67,159.95,156.46
02/09/2018,156.1,112965900,155.66,157.24,150.125
02/08/2018,153.45,93533250,160.69,160.8,153.45
02/07/2018,160.21,89696280,161.79,163.55,160.2
02/06/2018,162.31,118207900,155.96,162.51,155.1
02/05/2018,158.12,104576300,163.13,165.75,158
02/02/2018,164.61,67966900,167.34,167.7,164.47
02/01/2018,167.96,37825600,168.12,169.73,167.42
01/31/2018,169.4,40995070,169.67,169.9899,168.34
01/30/2018,168.7,44879510,168.55,169.42,167.82
01/29/2018,170.1,37213320,170.52,170.91,169.74
01/26/2018,170.93,32012930,169.27,170.952,168.96
01/25/2018,168.35,28879470,169.55,169.63,167.81
01/24/2018,168.41,53773390,169.81,170.24,167.44
01/23/2018,169.51,35045420,168.64,169.66,168.555
01/22/2018,168.12,25972700,166.27,168.12,166.09
01/19/2018,166.34,38896830,166.32,166.61,165.535
01/18/2018,165.82,26327920,165.55,166.1999,165.135
01/17/2018,165.79,33679740,164.77,166.04,163.9982
01/16/2018,164.02,41166390,165.55,166.415,163.53
01/12/2018,164.49,37739700,163.03,164.66,162.94
01/11/2018,163.29,20433590,162.48,163.3,162.21
01/10/2018,162.18,33125690,161.8,162.21,161.12
01/09/2018,162.56,24714470,162.85,163.04,162.07
01/08/2018,162.55,23127940,161.9,162.63,161.86
01/05/2018,161.92,27021090,161.04,162.03,160.77
01/04/2018,160.31,24690760,160.59,160.79,160.0825
01/03/2018,160.03,29328900,158.61,160.17,158.61
01/02/2018,158.49,32520670,156.5,158.525,156.17
12/29/2017,155.76,33127850,156.9,156.9,155.7
12/28/2017,156.73,25369960,157.05,157.0653,156.54
12/27/2017,156.54,22371430,156.52,156.96,156.39
12/26/2017,156.52,21885320,156.53,156.72,155.95
12/22/2017,157.37,23328390,157.31,157.432,156.95
12/21/2017,157.55,18629420,157.73,158.25,157.37
12/20/2017,157.53,38097240,158.25,158.28,156.91
12/19/2017,157.7,31389590,158.34,158.5,157.26
12/18/2017,158.64,25749450,158.29,158.77,158.07
12/15/2017,157.65,49084190,156.49,157.82,156.23
12/14/2017,155.88,24323930,156.28,156.66,155.71
12/13/2017,155.99,24388990,156.28,156.49,155.76
12/12/2017,155.69,20370830,155.81,156.15,155.36
12/11/2017,155.9,20667300,154.76,155.95,154.76
12/08/2017,154.7,27866000,155.1,155.53,154.46
12/07/2017,154.02,32364860,153.49,154.46,153.33
12/06/2017,153.5,28567940,152.26,153.735,152.06
12/05/2017,152.81,40556100,152.64,154.55,152.1
12/04/2017,152.71,51246020,155.47,155.625,152.56
12/01/2017,154.49,58985750,154.19,155.24,152.26
11/30/2017,155.15,55968420,154.46,155.45,154.145
11/29/2017,153.86,71860430,156.45,156.45,153.12
11/28/2017,156.59,25167130,156.52,156.69,155.7
11/27/2017,156.19,22607080,156.2,156.56,155.83
11/24/2017,156.26,8280586,155.86,156.31,155.76
11/22/2017,155.69,17254940,155.63,155.84,155.341
11/21/2017,155.5,20125750,154.56,155.57,154.485
11/20/2017,153.83,21126900,154.08,154.2,153.61
11/17/2017,153.95,28702690,154.58,154.69,153.8
11/16/2017,154.54,34731280,153.38,154.89,153.33
11/15/2017,152.59,24762510,152.61,153,151.78
11/14/2017,153.31,25050310,153.31,153.5,152.57
11/13/2017,153.87,12468670,153.12,154.0693,153.1
11/10/2017,153.68,19957070,153.36,153.8,153.06
11/09/2017,153.69,40553220,153.26,153.77,152.11
11/08/2017,154.5,17326210,153.81,154.54,153.62
11/07/2017,153.88,21282820,153.67,154.0823,153.34
11/06/2017,153.79,28685460,153.13,153.85,153.1
11/03/2017,153.27,26184510,152.39,153.29,151.84
11/02/2017,151.81,30908120,151.92,151.99,150.77
11/01/2017,152.1,29412080,152.75,152.83,151.5
10/31/2017,152.15,25681390,152.04,152.37,151.63
10/30/2017,151.58,31676410,151.08,152.19,150.9899
10/27/2017,151.24,60054810,149.33,151.52,149.2
10/26/2017,146.96,28067960,147.36,147.705,146.92
10/25/2017,147.43,36116810,147.7,148.18,146.33
10/24/2017,147.99,20246850,148,148.3,147.44
10/23/2017,147.74,29135880,149.01,149.03,147.53
10/20/2017,148.71,29753680,148.91,149.04,148.53
10/19/2017,148.31,27635280,148.02,148.33,147.27
10/18/2017,148.86,17184740,149.21,149.21,148.64
10/17/2017,149.04,13097170,148.79,149.06,148.57
10/16/2017,148.85,21787240,148.7,148.89,148.3928
10/13/2017,148.34,18338430,148.4,148.51,147.7772
10/12/2017,147.77,14453220,147.84,148.355,147.615
10/11/2017,148.04,12392580,147.53,148.07,147.34
10/10/2017,147.6,19168230,147.98,148.14,146.95
10/09/2017,147.49,13695060,147.86,148.0093,147.3
10/06/2017,147.66,23546200,146.97,147.66,146.96
10/05/2017,147.46,31396150,146.54,147.54,146.4063
10/04/2017,146.03,26371020,145.6,146.34,145.47
10/03/2017,145.89,19681750,145.74,146.06,145.45
10/02/2017,145.58,27267910,145.67,146.17,144.93
09/29/2017,145.45,42873480,144.7,145.555,144.32
09/28/2017,144.41,24109360,144.14,144.5566,143.78
09/27/2017,144.46,33030730,143.93,145,143.57
09/26/2017,143.17,29613760,143.51,143.8,142.67
09/25/2017,142.8,54891540,143.75,143.8299,142.1
09/22/2017,144.32,21689480,144,144.53,143.855
09/21/2017,144.46,28850010,145.25,145.26,143.95
09/20/2017,145.35,34188180,145.75,145.91,144.23
09/19/2017,145.8,20813840,145.81,146.01,145.31
09/18/2017,145.55,24727170,145.88,146.37,145.11
09/15/2017,146.06,46274930,145.56,146.59,145.29
09/14/2017,145.56,33929330,145.85,146.2869,145.47
09/13/2017,146.42,28388000,145.95,146.44,145.73
09/12/2017,146.22,30237420,146.25,146.41,145.53
09/11/2017,145.87,26792930,145.3,146.12,145.3
09/08/2017,144.21,27877560,145.28,145.35,144.06
09/07/2017,145.47,22679890,145.4,145.84,144.94
09/06/2017,145.13,30197860,145.06,145.46,144.08
09/05/2017,144.69,45429410,145.55,145.88,143.6
09/01/2017,146,22278400,146.36,146.585,145.61
08/31/2017,146.2,38027040,145.03,146.21,144.98
08/30/2017,144.65,33584320,143.11,144.89,143
08/29/2017,142.97,24434770,141.18,143.21,141.06
08/28/2017,142.41,14859030,142.41,142.74,141.9501
08/25/2017,141.97,26329300,142.8,143.18,141.78
08/24/2017,142.27,38141230,143.03,143.17,141.47
08/23/2017,142.69,25590600,142.5,143.01,142.38
08/22/2017,143.2,36219410,141.8,143.35,141.76
08/21/2017,141.05,37126930,141.23,141.53,140.18
08/18/2017,141.23,60682920,141.43,142.2,140.65
08/17/2017,141.33,70171970,143.73,143.94,141.33
08/16/2017,144.28,31912840,144.37,144.96,143.8007
08/15/2017,144.03,25433980,144.22,144.302,143.64
08/14/2017,143.93,34097350,143.23,144.15,143.19
